ubigeo,departamento,provincia,distrito,area_km2,n_ipress,n_camas,n_con_internamiento,n_ipress_hospitalaria,total_atenciones,total_atendidos,n_ipress_emergencia,mean_dist_km,median_dist_km,max_dist_km,n_ccpp,pct_beyond_10km,pct_beyond_25km,ipress_por_100km2,camas_por_100km2,internamiento_por_100km2,hospitalaria_por_100km2,tiene_emergencia_activa,log_atendidos,c_supply_base,c_emergency_base,c_spatial_base,c_activity_base,eai_baseline,quintil_baseline,rank_baseline,c_supply_alt,c_activity_alt,c_spatial_alt,c_emergency_alt,eai_alternative,quintil_alternative,rank_alternative,rank_change,abs_rank_change,eai_diff,quintil_changed
131104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,234.96264593659777,4,0,0,0,0,0,0,2.9111138213429966,2.5952148406492572,7.5762507723418455,70,0.0,0.0,1.7023982616706481,0.0,0.0,0.0,0,0.0,0.05462785192096881,0.0,0.8147617468819119,0.0,0.2635482722369127,Q2 (Low),486,0.05462785192096881,0.0,0.8274487534963402,0.0,0.30326402670396124,Q2 (Low),580,-94,94,-0.03971575446704856,False
130908,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,398.0026961475538,4,2,1,1,0,0,5,3.029679175282173,2.954455891128033,8.350367034784044,136,0.0,0.0,1.005018317392769,0.5025091586963845,0.25125457934819223,0.25125457934819223,1,0.0,0.0567593486142844,0.23033193282902556,0.8105610969060052,0.0,0.3206170842940575,Q3 (Medium),1090,0.05739216506306939,0.0,0.8141177003166076,0.23033193282902556,0.3453556229423851,Q3 (Medium),1036,54,54,-0.02473853864832759,False
060203,CAJAMARCA,CAJABAMBA,CONDEBAMBA,197.3659643387671,5,0,0,0,0,0,0,2.3245668492452443,2.340359275235339,5.129231705995268,79,0.0,0.0,2.5333648670131357,0.0,0.0,0.0,0,0.0,0.069360519624403,0.0,0.8376160350411886,0.0,0.2755609923808976,Q2 (Low),616,0.069360519624403,0.0,0.8377404200526566,0.0,0.3105492769245305,Q2 (Low),650,-34,34,-0.0349882845436329,False
130303,LA LIBERTAD,BOLIVAR,CONDORMARCA,323.85659981941353,1,0,0,0,0,0,0,4.582099513684217,4.617189910940128,11.799104866756148,75,0.04,0.0,0.30877863861894816,0.0,0.0,0.0,0,0.0,0.01478670278582103,0.0,0.7647241584650437,0.0,0.23459259351455045,Q1 (Very low),221,0.01478670278582103,0.0,0.742354905525635,0.0,0.2635208926304275,Q1 (Very low),316,-95,95,-0.02892829911587705,False
220602,SAN MARTIN,MARISCAL CACERES,CAMPANILLA,1809.8360146257594,7,0,0,0,20,20,7,4.460816810054446,4.19139599726508,11.442316960697902,81,0.04938271604938271,0.0,0.38677537320680794,0.0,0.0,0.0,1,3.044522437723423,0.017967576054951702,0.2,0.7678139049148665,0.5260784978946783,0.33924067288316084,Q4 (High),1228,0.017967576054951702,0.5260784978946783,0.7482059643053233,0.2,0.4115796810995368,Q4 (High),1352,-124,124,-0.07233900821637596,False
010520,AMAZONAS,LUYA,SANTA CATALINA,164.99660339628483,4,0,0,0,0,0,0,4.556291337244806,4.819806964926078,9.850779396100565,21,0.0,0.0,2.424292329456563,0.0,0.0,0.0,0,0.0,0.06763752189300924,0.0,0.7653759758411078,0.0,0.2532859254148856,Q2 (Low),386,0.06763752189300924,0.0,0.7600282463652368,0.0,0.28291926670108514,Q2 (Low),410,-24,24,-0.029633341286199544,False
010518,AMAZONAS,LUYA,SAN JERONIMO,208.2713140588393,1,0,0,0,0,0,0,3.0661524379158807,2.3422808095939383,7.9651749034284665,34,0.0,0.0,0.4801429349591021,0.0,0.0,0.0,0,0.0,0.021547971915400057,0.0,0.8092937182867936,0.0,0.2503299056564281,Q1 (Very low),353,0.021547971915400057,0.0,0.8376599232723889,0.0,0.2985679661241861,Q2 (Low),529,-176,176,-0.048238060467758026,True
010705,AMAZONAS,UTCUBAMBA,JAMALCA,351.1998734449398,11,0,0,0,0,0,0,2.603776127256863,2.3199660164522613,5.71961323999241,55,0.0,0.0,3.132119579685598,0.0,0.0,0.0,0,0.0,0.07796236562585944,0.0,0.8262730847328446,0.0,0.2751687533889042,Q2 (Low),611,0.07796236562585944,0.0,0.8385975979449881,0.0,0.3129997506872107,Q2 (Low),675,-64,64,-0.03783099729830652,False
060802,CAJAMARCA,JAEN,BELLAVISTA,868.8839480364529,9,15,1,1,3222,3117,10,3.237685466337851,3.1918827476094296,7.923263792380841,101,0.0,0.0,1.0358115166402426,1.7263525277337377,0.11509016851558251,0.11509016851558251,1,8.044947049617722,0.08471959493876027,0.21474131509186387,0.8034817803540459,0.8290851875047919,0.407290239858225,Q5 (Very high),1602,0.04837829262508353,0.8290851875047919,0.8059562223474512,0.21474131509186387,0.50294455149721,Q5 (Very high),1599,3,3,-0.09565431163898497,False
060811,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,506.2237535921688,8,0,0,0,423,259,8,2.4199363519766104,2.0726669030274687,7.374120702485358,55,0.0,0.0,1.580328845343965,0.0,0.0,0.0,1,5.560681631015528,0.05208791611166721,0.2,0.8336379066841272,0.7081932401818161,0.38914146666250327,Q5 (Very high),1510,0.05208791611166721,0.7081932401818161,0.8494328244094597,0.2,0.49196211560759084,Q5 (Very high),1558,-48,48,-0.10282064894508758,False
060904,CAJAMARCA,SAN IGNACIO,LA COIPA,405.20483778322705,17,0,0,0,0,0,17,1.4578807760934807,1.378468998423004,4.448083417266308,91,0.0,0.0,4.195408942549326,0.0,0.0,0.0,1,0.0,0.09054505535523395,0.2,0.8800999565031902,0.0,0.3457207563252889,Q4 (High),1267,0.09054505535523395,0.0,0.8852786955745917,0.2,0.3724838072899156,Q4 (High),1238,29,29,-0.026763050964626667,False
210707,PUNO,LAMPA,PARATIA,750.6563951567878,2,0,0,0,0,0,0,7.496098430812498,6.0651718300368165,17.68293618945023,125,0.304,0.0,0.26643348580041937,0.0,0.0,0.0,0,0.0,0.012979418060712178,0.0,0.7056424421370528,0.0,0.21623552896236511,Q1 (Very low),106,0.012979418060712178,0.0,0.5797082407694217,0.0,0.20614273878447564,Q1 (Very low),141,-35,35,0.010092790177889471,False
150720,LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,138.85341520324036,2,0,0,0,0,0,0,6.730871020437976,5.058252036471716,15.777503850836323,57,0.3508771929824561,0.0,1.4403678851345436,0.0,0.0,0.0,0,0.0,0.049023468534554776,0.0,0.7189183930089442,0.0,0.23283373188977743,Q1 (Very low),212,0.049023468534554776,0.0,0.5808490751525159,0.0,0.21555304343701925,Q1 (Very low),166,46,46,0.01728068845275818,False
120201,JUNIN,CONCEPCION,CONCEPCION,18.23035227300132,3,12,1,1,9449,6777,5,1.250129075681841,1.4501486254703961,2.3587052976623735,17,0.0,0.0,16.456072571032664,65.82429028413065,5.485357523677555,5.485357523677555,1,8.821437352166997,0.3484220704291964,0.4529904277937059,0.8925216166124729,0.8600924850371079,0.5889610650860978,Q5 (Very high),1809,0.31699878152828087,0.8600924850371079,0.8811226218687461,0.4529904277937059,0.6502591956022941,Q5 (Very high),1805,4,4,-0.06129813051619626,False
150709,LIMA,HUAROCHIRI,HUAROCHIRI,240.39444769931802,2,0,0,0,0,0,0,3.88374069621506,1.4884547043079723,16.335910775374213,70,0.11428571428571428,0.0,0.8319659705708228,0.0,0.0,0.0,0,0.0,0.033266090200601214,0.0,0.7835234131656914,0.0,0.24670015551991784,Q1 (Very low),319,0.033266090200601214,0.0,0.816503486882151,0.0,0.29409274295890314,Q2 (Low),493,-174,174,-0.047392587438985306,True
090511,HUANCAVELICA,CHURCAMPA,COSME,106.34302040750869,3,0,0,0,0,0,3,2.474550695348418,2.3449804649303774,5.224811049966162,44,0.0,0.0,2.8210596130370726,0.0,0.0,0.0,1,0.0,0.07366183858715501,0.2,0.831409450336208,0.0,0.32520447860636664,Q4 (High),1132,0.07366183858715501,0.0,0.8375469076533394,0.2,0.3515568773254575,Q3 (Medium),1104,28,28,-0.02635239871909084,True
090104,HUANCAVELICA,HUANCAVELICA,CONAYCA,41.401498637858005,1,0,0,0,0,0,1,2.183238653336024,2.3672851349703543,3.843681270576399,19,0.0,0.0,2.4153715032083127,0.0,0.0,0.0,1,0.0,0.06749418192431157,0.2,0.8437261984967492,0.0,0.32674082322253384,Q4 (High),1145,0.06749418192431157,0.0,0.8366166426494634,0.2,0.3496893704083901,Q3 (Medium),1089,56,56,-0.02294854718585626,True
150515,LIMA,CANETE,SANTA CRUZ DE FLORES,94.40592971025677,1,0,0,0,0,0,0,3.533895879503584,3.762793713647903,8.980749329918858,25,0.0,0.0,1.0592554970531205,0.0,0.0,0.0,0,0.0,0.039692743241359345,0.0,0.7939784049740821,0.0,0.2520859816267004,Q1 (Very low),371,0.039692743241359345,0.0,0.7880836782714756,0.0,0.2857524732053563,Q2 (Low),424,-53,53,-0.03366649157865592,True
090108,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,12.339802409848932,1,0,0,0,43,43,1,1.2332440623320324,1.1214977239936905,2.24991149408742,13,0.0,0.0,8.103857475074776,0.0,0.0,0.0,1,3.784189633918261,0.12136769979017341,0.2,0.8935810871082608,0.589309399965167,0.41948396105555563,Q5 (Very high),1639,0.12136769979017341,0.589309399965167,0.9012826179862805,0.2,0.503652721235775,Q5 (Very high),1600,39,39,-0.08416876018021935,False
090113,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,245.8324883901615,2,0,0,0,14,14,2,4.758562609939084,4.797202315346694,12.482920610885179,157,0.044585987261146494,0.0,0.8135621182932475,0.0,0.0,0.0,1,2.70805020110221,0.03271127453590599,0.2,0.7603465105575804,0.4933785197689223,0.3388907512317334,Q4 (High),1226,0.03271127453590599,0.4933785197689223,0.7354004754688879,0.2,0.4042436890018717,Q4 (High),1342,-116,116,-0.06535293777013829,False
090604,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,37.71647297089275,1,0,0,0,0,0,1,3.1315649984040395,3.43350520036696,5.241493643691651,33,0.0,0.0,2.6513613846441535,0.0,0.0,0.0,1,0.0,0.07116559254474633,0.2,0.807048969669089,0.0,0.31702264829138793,Q3 (Medium),1053,0.07116559254474633,0.0,0.7981119853792813,0.2,0.337130593018935,Q3 (Medium),952,101,101,-0.020107944727547067,False
080106,CUSCO,CUSCO,SANTIAGO,59.22628646829804,42,198,5,5,23322,21506,5,2.3017941361946894,2.304235040964822,4.628568543413091,43,0.0,0.0,70.91445792820603,334.31101594725703,8.44219737240548,8.44219737240548,1,9.976133742520982,0.49964466633153615,0.5038229433263457,0.8385828240024071,0.9019403389447611,0.6426002501428224,Q5 (Very high),1824,0.42691624670821415,0.9019403389447611,0.8392624138176538,0.5038229433263457,0.6816235629674537,Q5 (Very high),1815,9,9,-0.03902331282463134,False
030207,APURIMAC,ANDAHUAYLAS,KISHUARA,309.1010053154581,7,0,1,1,0,0,0,1.8942502240449828,1.6833551448443378,4.922713817328488,67,0.0,0.0,2.2646319098367327,0.0,0.3235188442623904,0.3235188442623904,0,0.0,0.06501378534969948,0.0379298814703338,0.8571129196171983,0.0,0.2893711711251377,Q3 (Medium),764,0.08898087439961486,0.0,0.8683962608207695,0.0379298814703338,0.33376988618123976,Q3 (Medium),912,-148,148,-0.044398715056102045,False
090615,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,255.62708667746116,3,0,0,0,6,6,3,6.7743502469241585,3.8057041293322182,20.94340023692176,69,0.2898550724637681,0.0,1.1735845520100403,0.0,0.0,0.0,1,1.9459101490553132,0.04266185904373725,0.2,0.718129541482877,0.40675500010817583,0.32104601312098874,Q3 (Medium),1096,0.04266185904373725,0.40675500010817583,0.6399446361000106,0.2,0.3559970874175732,Q4 (High),1129,-33,33,-0.03495107429658445,True
080108,CUSCO,CUSCO,WANCHAQ,5.677305761683381,147,274,6,7,223446,172664,6,0.7049829400180162,0.39424296828791167,1.3656573002612875,3,0.0,0.0,2589.256350998664,4826.232926351251,105.68393269382301,123.29792147612685,1,12.059108580017272,0.8179902897925091,0.8526138330718303,0.9315443416678881,0.9673583737103326,0.8756491995667355,Q5 (Very high),1864,0.8311857223171143,0.9673583737103326,0.9600397461943784,0.8526138330718303,0.9078047831037436,Q5 (Very high),1865,-1,1,-0.03215558353700809,False
090601,HUANCAVELICA,HUAYTARA,HUAYTARA,393.45657262402364,3,0,1,1,19,19,2,5.834038406289063,5.862964956375631,14.057251537592123,103,0.0970873786407767,0.0,0.7624729662012072,0.0,0.2541576554004024,0.2541576554004024,1,2.995732273553991,0.03114108091399136,0.23064553360121018,0.7362621696015121,0.5215093105943167,0.34159034366008484,Q4 (High),1243,0.0505053447695703,0.5215093105943167,0.6834789584235976,0.23064553360121018,0.4022749404797571,Q4 (High),1335,-92,92,-0.060684596819672254,False
081210,CUSCO,QUISPICANCHI,OCONGATE,950.8844809881557,2,0,1,1,0,0,2,8.075718428090719,8.080883782066444,19.97133840716261,412,0.3155339805825243,0.0,0.2103304912413343,0.0,0.10516524562066715,0.10516524562066715,1,0.0,0.010489572263118871,0.21353148381957368,0.6963597366809626,0.0,0.2659621422512738,Q2 (Low),521,0.0190398304002255,0.0,0.5394936384976914,0.21353148381957368,0.23628902783816308,Q1 (Very low),228,293,293,0.029673114413110713,True
120909,JUNIN,CHUPACA,YANACANCHA,756.9779519166019,2,0,0,0,0,0,2,7.12940643068664,6.638056378294755,17.718941211969103,132,0.2803030303030303,0.0,0.2642084878345763,0.0,0.0,0.0,1,0.0,0.012882791669847717,0.2,0.7118480927699773,0.0,0.2680634049154399,Q2 (Low),543,0.012882791669847717,0.0,0.5793784460570632,0.2,0.24600315403743406,Q1 (Very low),254,289,289,0.022060250878005838,True
120908,JUNIN,CHUPACA,TRES DE DICIEMBRE,11.761016691962537,1,0,0,0,0,0,1,1.3843447752767029,1.5158491528836877,2.1127087946113843,3,0.0,0.0,8.502666276151098,0.0,0.0,0.0,1,0.0,0.12372363176717872,0.2,0.8843724230720982,0.0,0.358614998040142,Q4 (High),1337,0.12372363176717872,0.0,0.8774186635529112,0.2,0.37802744018531365,Q4 (High),1268,69,69,-0.019412442145171627,False
120119,JUNIN,HUANCAYO,HUANCAN,12.260641736182665,2,0,0,0,36,32,2,0.6573381224692025,0.635732414611424,1.316658919229703,11,0.0,0.0,16.31235985060842,0.0,0.0,0.0,1,3.4965075614664802,0.15668522148374725,0.2,0.9355308791187036,0.5659617855835651,0.4420952698132791,Q5 (Very high),1695,0.15668522148374725,0.5659617855835651,0.9376803756200678,0.2,0.5205517939546735,Q5 (Very high),1638,57,57,-0.07845652414139442,False
150131,LIMA,LIMA,SAN ISIDRO,9.700243117214493,291,0,17,17,261201,233488,32,0.6540926740780957,0.6540926740780957,0.6540926740780957,1,0.0,0.0,2999.924810993429,0.0,175.25333947384294,175.25333947384294,1,12.360890245773707,0.4399658649374067,0.8998737633720368,0.9358065871732114,0.9759593966179616,0.757294409384861,Q5 (Very high),1846,0.882201278289712,0.9759593966179616,0.9361179874936649,0.8998737633720368,0.9233582471932105,Q5 (Very high),1866,-20,20,-0.16606383780834943,False
150120,LIMA,LIMA,MAGDALENA DEL MAR,3.2657524631043984,131,590,4,4,6349,5483,7,0.4388375641663168,0.4388375641663168,0.4388375641663168,1,0.0,0.0,4011.326684431938,18066.28048713621,122.4832575399065,122.4832575399065,1,8.609590040682205,0.902117191706103,0.8517239981398514,0.9554165284236196,0.8518830067386437,0.9004852758330492,Q5 (Very high),1868,0.8677366963647046,0.8518830067386437,0.9556328015071722,0.8517239981398514,0.8921270555943854,Q5 (Very high),1862,6,6,0.008358220238663727,False
120906,JUNIN,CHUPACA,SAN JUAN DE ISCOS,26.285936599603485,3,0,0,0,0,0,3,0.6544583864763284,0.4806845462349804,1.4868443504305722,9,0.0,0.0,11.412946952193646,0.0,0.0,0.0,1,0.0,0.13840445996702722,0.2,0.9357754920605335,0.0,0.37917420860661954,Q4 (High),1449,0.13840445996702722,0.0,0.9516198812153973,0.2,0.40766807341714584,Q4 (High),1346,103,103,-0.028493864810526293,False
150130,LIMA,LIMA,SAN BORJA,10.359130690580601,219,320,25,22,180997,158622,28,0.5629300583696701,0.4262568923781367,0.9675936355846166,3,0.0,0.0,2114.077006472496,3089.0622925625516,241.33299160644935,212.37303261367543,1,11.974285596584169,0.7865476994118099,0.9257364047574501,0.9437804585871294,0.9649050466776244,0.8863504382273972,Q5 (Very high),1865,0.8902027987368334,0.9649050466776244,0.956862068141851,0.9257364047574501,0.9355807138208712,Q5 (Very high),1869,-4,4,-0.04923027559347393,False
150116,LIMA,LIMA,LINCE,2.7494815141247693,246,0,8,8,16556,12709,13,0.437518318467498,0.437518318467498,0.437518318467498,1,0.0,0.0,8947.141442349654,0.0,290.9639493447042,290.9639493447042,1,9.4501443641835,0.5,0.9681717427387393,0.955545553281425,0.8834523931581268,0.792051840984925,Q5 (Very high),1855,0.985391460509777,0.8834523931581268,0.9557612004692619,0.9681717427387393,0.9511891124710592,Q5 (Very high),1872,-17,17,-0.1591372714861342,False
150140,LIMA,LIMA,SANTIAGO DE SURCO,34.7132029495234,351,42,14,16,121458,83798,25,1.052722813171176,1.0582237853551797,1.5646181896697502,4,0.0,0.0,1011.1426494132231,120.9914281349156,40.33047604497186,46.09197262282499,1,11.336176353224749,0.5989245305234984,0.7212733889937935,0.9054367768147314,0.9459179675144266,0.756164762727535,Q5 (Very high),1843,0.6984662871944098,0.9459179675144266,0.9055208928301821,0.7212733889937935,0.8249871555908102,Q5 (Very high),1848,-5,5,-0.06882239286327518,False
090714,HUANCAVELICA,TAYACAJA,SALCABAMBA,190.0352205124805,5,0,0,0,105,101,6,2.750744211812983,2.3831340756115527,5.9450970803004894,70,0.0,0.0,2.631091219046749,0.0,0.0,0.0,1,4.624972813284271,0.07085969394667314,0.2,0.8206507487994636,0.6502612036886416,0.38602223789003887,Q4 (High),1491,0.07085969394667314,0.6502612036886416,0.8359593652374009,0.2,0.4803529420574869,Q5 (Very high),1507,-16,16,-0.09433070416744804,True
151033,LIMA,YAUYOS,VITIS,104.47158332341051,1,0,0,0,0,0,0,8.293409464620645,9.400798590875825,12.962958816991371,21,0.3333333333333333,0.0,0.9571980898425946,0.0,0.0,0.0,0,0.0,0.03689960771837456,0.0,0.6930257594256812,0.0,0.22082259052913547,Q1 (Very low),132,0.03689960771837456,0.0,0.5127419773979718,0.0,0.18868459401888374,Q1 (Very low),106,26,26,0.03213799651025173,False
150121,LIMA,LIMA,PUEBLO LIBRE,4.645172757979002,135,193,9,10,173540,138878,10,0.2229230877962696,0.2229230877962696,0.2229230877962696,1,0.0,0.0,2906.2428252665272,4154.850853899554,193.74952168443514,215.27724631603903,1,11.841358329407424,0.8175170958699616,0.9275658431808269,0.9782861158631397,0.9610279546446946,0.9076110745731046,Q5 (Very high),1870,0.8889914208480412,0.9610279546446946,0.9783914492638853,0.9275658431808269,0.9424036220194746,Q5 (Very high),1871,-1,1,-0.03479254744636995,False
070105,CALLAO,CALLAO,LA PUNTA,0.7726598094814414,6,0,1,0,0,0,1,2.473079623162707,2.473079623162707,2.473079623162707,1,0.0,0.0,776.5383842116502,0.0,129.42306403527502,0.0,1,0.0,0.3657537028124262,0.2,0.8314690148470547,0.0,0.42745450043846556,Q5 (Very high),1659,0.7822396426326739,0.0,0.8322865536017643,0.2,0.526860204418786,Q5 (Very high),1667,-8,8,-0.09940570398032045,False
220104,SAN MARTIN,MOYOBAMBA,JEPELACIO,386.1939090783964,10,0,1,1,3340,2030,11,2.4095535957157996,2.389494346848037,7.145297209741409,59,0.0,0.0,2.58937279043674,0.0,0.258937279043674,0.258937279043674,1,7.616283561580385,0.0702247075784516,0.2311602678186212,0.834065582816623,0.8108062060066814,0.41366901005276846,Q5 (Very high),1623,0.08991422108806327,0.8108062060066814,0.8356964613969473,0.2311602678186212,0.5233656115260079,Q5 (Very high),1649,-26,26,-0.10969660147323945,False
010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,77.70223223774565,3,0,0,0,0,0,0,1.531913676549108,1.4721896642080854,3.1744484244720024,41,0.0,0.0,3.8608929416865334,0.0,0.0,0.0,0,0.0,0.08688796584260505,0.0,0.8759258428508971,0.0,0.29318854090018087,Q3 (Medium),807,0.08688796584260505,0.0,0.8798690711283723,0.0,0.3296761663555815,Q3 (Medium),860,-53,53,-0.03648762545540063,False
140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,89.30074861122975,2,0,0,0,0,0,1,1.9897726927442925,1.9641173381377857,4.877789102728026,35,0.0,0.0,2.239622882342216,0.0,0.0,0.0,1,0.0,0.06459121586306892,0.2,0.8525456186571962,0.0,0.32837061114923294,Q4 (High),1154,0.06459121586306892,0.0,0.8544672237377833,0.2,0.3552113322739914,Q3 (Medium),1122,32,32,-0.026840721124758438,True
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,124.2131336818941,9,0,0,0,0,0,0,2.2143363011261195,1.5918302520995158,8.82596513574686,171,0.0,0.0,7.245610615580084,0.0,0.0,0.0,0,0.0,0.11592671609889826,0.0,0.8423587660873183,0.0,0.2932819804608099,Q3 (Medium),812,0.11592671609889826,0.0,0.8732538803886369,0.0,0.33462053716074747,Q3 (Medium),926,-114,114,-0.04133855669993758,False
010605,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,615.241070924797,2,0,0,0,0,0,0,8.433706817750661,9.147470928344148,13.795918493685017,45,0.4,0.0,0.32507582710525296,0.0,0.0,0.0,0,0.0,0.015466725144038932,0.0,0.6909182137951111,0.0,0.21268881793894695,Q1 (Very low),89,0.015466725144038932,0.0,0.4880377454757505,0.0,0.1746798922025224,Q1 (Very low),82,7,7,0.03800892573642456,False
160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,3199.9049664021795,27,12,1,1,8121,7030,3,4.758268659431988,3.3456719553522194,21.87584894134821,101,0.1188118811881188,0.0,0.8437750584311106,0.37501113708049355,0.03125092809004113,0.03125092809004113,1,8.858084222199162,0.048115891769412285,0.2041641975264315,0.7603536906742379,0.8614946335373249,0.38213718205690606,Q4 (High),1468,0.03625043565590931,0.8614946335373249,0.736125896205295,0.2041641975264315,0.47983843879858185,Q5 (Very high),1503,-35,35,-0.09770125674167579,True
160101,LORETO,MAYNAS,IQUITOS,366.508503219095,94,126,10,10,168843,151917,12,1.320977397142211,0.23551834014921166,5.344977033716333,19,0.0,0.0,25.647426778474433,34.378465681784874,2.728449657284514,2.728449657284514,1,11.931096180575919,0.3427164111539563,0.3780824533572772,0.8881611466568653,0.9636497138238679,0.5772846726226504,Q5 (Very high),1807,0.292910092133436,0.9636497138238679,0.9769571848534275,0.3780824533572772,0.6835089711682877,Q5 (Very high),1819,-12,12,-0.10622429854563731,False
240104,TUMBES,TUMBES,PAMPAS DE HOSPITAL,731.5285530732658,4,0,0,0,11,11,4,4.299871566567663,2.7308263867377542,27.036371713654603,25,0.08,0.04,0.5468002558745485,0.0,0.0,0.0,1,2.4849066497880004,0.023968502287107202,0.2,0.7493883486089393,0.47001235565340094,0.33020671594850937,Q4 (High),1169,0.023968502287107202,0.47001235565340094,0.777853537315386,0.2,0.41224333476284214,Q4 (High),1355,-186,186,-0.08203661881433277,False
240201,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,653.323317291759,5,18,1,1,4461,4009,5,4.497329119462027,3.3636468426067268,15.801412194827368,43,0.09302325581395349,0.0,0.7653178552889635,2.7551442790402683,0.1530635710577927,0.1530635710577927,1,8.296546520300614,0.09145985448917736,0.21927284985469772,0.7668765714528116,0.8394145477905632,0.40083358774978634,Q5 (Very high),1572,0.04340781232403995,0.8394145477905632,0.7490054712574604,0.21927284985469772,0.48474134755017334,Q5 (Very high),1526,46,46,-0.083907759800387,False
240105,TUMBES,TUMBES,SAN JACINTO,590.8017100138063,6,0,0,0,0,0,1,3.6072184342764344,2.6026127943631363,15.91068234282939,29,0.034482758620689655,0.0,1.0155691661521744,0.0,0.0,0.0,1,0.0,0.03851445913324033,0.2,0.7917218908632523,0.0,0.3009966279556098,Q3 (Medium),870,0.03851445913324033,0.0,0.8075971809259954,0.2,0.3322876281074084,Q3 (Medium),890,-20,20,-0.03129100015179864,False
010206,AMAZONAS,BAGUA,LA PECA,138.44135544578793,6,0,0,0,0,0,0,1.778857702441661,1.6946580022005728,5.553653402088129,32,0.0,0.0,4.333965079061604,0.0,0.0,0.0,0,0.0,0.09199131083216995,0.0,0.8628356964789698,0.0,0.29104766773495044,Q3 (Medium),783,0.09199131083216995,0.0,0.8678078977020182,0.0,0.3267305919037488,Q3 (Medium),823,-40,40,-0.03568292416879837,False
240303,TUMBES,ZARUMILLA,MATAPALO,393.0060773509611,1,0,0,0,0,0,1,7.536980450505105,3.702006083330828,26.58757582353674,19,0.2631578947368421,0.05263157894736842,0.25444899141012084,0.0,0.0,0.0,1,0.0,0.012456941124496607,0.2,0.6753670128610048,0.0,0.25697003325187523,Q2 (Low),423,0.012456941124496607,0.0,0.6550676770690218,0.2,0.27238792225528174,Q1 (Very low),356,67,67,-0.015417889003406515,True
240103,TUMBES,TUMBES,LA CRUZ,65.02177974759545,4,0,0,0,61,61,1,3.391010149850894,4.131672840583859,4.516279188332541,6,0.0,0.0,6.1517848565932605,0.0,0.0,0.0,1,4.127134385045092,0.1081063011916196,0.2,0.7984825524797012,0.6153731591123469,0.3889192870722119,Q5 (Very high),1508,0.1081063011916196,0.6153731591123469,0.7776419727483104,0.2,0.46227589758228294,Q4 (High),1449,59,59,-0.07335661051007103,True
010118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,40.44124061228352,1,0,0,0,0,0,0,1.1524032979643426,1.1063571565618906,1.831983710932805,17,0.0,0.0,2.4727233508663984,0.0,0.0,0.0,0,0.0,0.06840925350180818,0.0,0.8987671310078245,0.0,0.29357337802798017,Q3 (Medium),815,0.06840925350180818,0.0,0.9022851594677312,0.0,0.33290211918915796,Q3 (Medium),899,-84,84,-0.039328741161177794,False
060612,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,104.9472220690401,12,0,1,0,0,0,12,0.9400510643357108,0.8968845372129344,3.4510550108018774,38,0.0,0.0,11.434318854200576,0.0,0.9528599045167147,0.0,1,0.0,0.13849898817190345,0.2,0.9133772416635311,0.0,0.3724878183592255,Q4 (High),1411,0.1957283685660821,0.0,0.9169470746128903,0.2,0.4098635682560321,Q4 (High),1349,62,62,-0.03737574989680659,False
010607,AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,202.68942526631042,2,0,0,0,0,0,0,3.2889552071926116,2.90367824280536,7.379865293142115,22,0.0,0.0,0.9867312995595264,0.0,0.0,0.0,0,0.0,0.03772258220448056,0.0,0.8017902543231661,0.0,0.253739980068518,Q2 (Low),391,0.03772258220448056,0.0,0.8159266963108531,0.0,0.29500498925991875,Q2 (Low),502,-111,111,-0.04126500919140075,False
010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,153.4040277175217,36,141,4,3,56366,22057,6,1.7534238065161096,1.4819323595071783,3.8383464165804364,49,0.0,0.0,23.467441198017582,91.91414469223552,2.6074934664463982,1.9556200998347986,1,10.001430626866092,0.38198037801244816,0.3466493641665458,0.8641290044947993,0.9028070190437586,0.569874876598809,Q5 (Very high),1804,0.28540019869729083,0.9028070190437586,0.8793185279376736,0.3466493641665458,0.6290028110945693,Q5 (Very high),1801,3,3,-0.05912793449576037,False
